Y: income,D: partitipated in training,Z: assigned to training,X1: hsorged,X2: black,X3: hispanic,X4: married,X5: wkless13,X6: class_tr,X7: ojt_jsa,X8: age2225,X9: age2629,X10: age3035,X11: age3644,X12: age4554,X13: f2sms,X14: male dummy
656,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1656,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
10707,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11635,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
176,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
33354,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21300,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
10500,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2279,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
825,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
9474,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
22478,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
5995,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
13043,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
146,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
2895,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
5152,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
10403,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11755,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
22206,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
2632,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2235,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
26801,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9634,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1320,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
22047,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22086,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
10149,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3897,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22375,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22691,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
16897,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
10014,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
9312,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
9828,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
13362,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
25497,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
756,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
21210,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
39,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
3673,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0
12125,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
11577,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
6307,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
824,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
17813,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
10307,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
7362,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
627,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
17496,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
11249,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21813,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
942,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
15052,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22016,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
80712,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
38811,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
29679,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
20856,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
18519,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
63548,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
22378,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
19953,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
8697,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
33228,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
28713,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
154,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2694,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
21750,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
7960,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
47697,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
17989,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
13691,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14122,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
31991,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
26091,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
33666,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
22886,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9507,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1221,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6568,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
426,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
361,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
14148,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
11958,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
27171,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2364,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5235,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
11608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
42568,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
44,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
34022,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
28743,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
23782,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
216,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
102,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
14490,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
25653,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
56196,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
14113,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
18953,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5589,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22242,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1003,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
12000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
27275,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6106,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
8337,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
46749,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
17038,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
15002,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
30112,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
22361,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
15347,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
6813,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
68233,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26873,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20543,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
33858,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
30300,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
29539,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
22206,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3168,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
381,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
51379,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
33632,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
19008,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
738,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
138,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7787,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2051,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18955,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
135,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
35523,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1947,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
256,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
2694,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
896,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8692,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
41787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7213,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
4447,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4452,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
864,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
9432,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
4113,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28876,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1458,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
14592,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
45408,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
31719,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4827,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
30456,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
9438,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1293,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
618,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
186,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
786,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15883,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
11964,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
36499,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
9483,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
10353,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
37,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
775,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
906,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
35544,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
12459,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29869,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
11643,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
19320,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0
14200,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5718,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28210,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
14536,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7440,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
228,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6636,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1879,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6327,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59849,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1065,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
21498,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
8353,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1392,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
12356,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
31348,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
25181,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
927,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
23110,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6904,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0
168,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2601,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1890,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
15743,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
37476,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
3123,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
2004,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
22563,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
17525,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
9756,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
8312,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
23909,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
33809,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
26538,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
6345,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
4125,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
4677,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
42759,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11116,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
17161,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
15537,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
25833,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
19262,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
72,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52130,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34383,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
712,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0
23070,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
17719,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5462,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
93,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0
19235,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
30887,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
111,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
10623,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9009,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
36432,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
22845,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30138,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
4419,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
190,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
6542,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10554,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
7528,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
2211,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
234,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
153,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
31118,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
816,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13629,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2115,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
16917,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
30090,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
14039,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
9915,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
84265,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15414,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
26592,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
35772,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5376,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2284,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
22911,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4174,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
157,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
43085,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
3786,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
5516,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
12620,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
1287,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
35249,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20900,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
12324,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25308,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
21574,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
24075,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
3561,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
4980,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22415,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
14519,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
4459,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36113,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
7835,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
7413,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
23787,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9651,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30888,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7988,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
38712,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
6726,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
26937,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
38498,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8502,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
14023,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6081,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
6204,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
43041,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
8736,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
34377,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
18739,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
423,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
34290,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6985,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
15920,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9874,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
27469,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
24072,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
384,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
16233,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
69,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
32028,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
11410,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2196,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
25494,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
21777,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
2079,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
669,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3109,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
10638,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2160,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
8861,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3684,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
290,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
438,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
15038,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3990,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3985,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
19104,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
33368,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
26009,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
35559,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15318,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4470,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
17305,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14699,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
7381,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
20373,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5442,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
8708,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
23409,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
330,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
554,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
4606,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
26789,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3666,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
27474,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
3999,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1320,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
31035,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
72244,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3051,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1086,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
11961,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2868,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
24347,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
27417,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4140,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
